"","x"
"1349",-0.1225865682
"1350",-0.0243664138025
"1351",0.1811411319
"1352",-0.018272006
"1353",0.1214012035
"1354",0.10972824585
"1355",0.004153931
"1356",0.0069391235
"1357",0.0335560015
"1358",-0.11476210845
"1359",0.0704218965
"1360",-0.014164643
"1361",-0.0244256445
"1362",0.0001106355
"1363",0.135397695
"1364",-0.0426329087
"1365",-0.0117693155
"1366",0.12438852985
"1367",0.0419938127
"1368",0.1726783287
"1369",-0.10332945811
"1370",0.0890402464
"1371",0.0182863452
"1372",-0.0270721214
"1373",0.1708024525
"1374",0.0270031755
"1375",0.1040021765
"1376",-0.08102021375
"1377",-0.0350225759
"1378",0.07798649695
"1379",0.1597921895
"1380",0.0264697775
"1381",0.050272807
"1382",0.185905301
"1383",-0.048088767
"1384",-0.056597554
"1385",-0.0124137805
"1386",0.0428119745
"1387",0.10160348
"1388",-0.0038040405
"1389",-0.03824072595
"1390",0.008036541
"1391",0.108029412
"1392",0.024236926
"1393",0.016471777
"1394",-0.017399922
"1395",0.0868560325
"1396",0.04114387
"1397",0.070769861
"1398",0.0256662625
"1399",0.1570289095
"1400",0.101532201
"1401",0.0672820598
"1402",-0.0705579909
"1403",0.0020942535
"1404",-0.033292288965
"1405",0.098982247
"1406",0.006764034
"1407",-0.0832224725
"1408",0.0739839119
"1409",0.092497268
"1410",0.011984463
"1411",0.00591041255
"1412",0.1245033765
"1413",-0.117143631
"1414",-0.0484901
"1415",0.067070113
"1416",0.29625122
"1417",-0.044829791
"1418",0.016007276
"1419",0.0011639695
"1420",0.0423461615
"1421",0.1786660805
"1422",-0.03709328165
"1423",-0.03339181995
"1424",-0.05059118
"1425",0.09350591165
"1426",0.065289762
"1427",0.1187545616
"1428",0.0546421785
"1429",0.11686273595
"1430",0.2127894955
"1431",0.043724096
"1432",0.0746409325
"1433",0.0642100203
"1434",0.0678654203
"1435",0.0253748969
"1436",-0.1014579695
"1437",0.043432311
"1438",-0.11004317395
"1439",0.0518355855
"1440",0.1853530315
"1441",0.22523429
"1442",0.12851705
"1443",0.022404772
"1444",0.1972464235
"1445",0.244561377
"1446",0.1647877295
"1447",0.0293343535
"1448",-0.0377605363
"1449",0.00487152
"1450",0.1308839085
"1451",0.0677614185
"1452",0.037023655
"1453",0.06497047445
"1454",0.0556797603
"1455",-0.099819063
"1456",0.02404789
"1457",-0.0194545785
"1458",-0.0792228015
"1459",0.018118357
"1460",-0.096708819
"1461",0.0402396143
"1462",0.04989488795
"1463",-0.027401701
"1464",-0.11592807
"1465",0.1873501655
"1466",-0.012017842
"1467",-0.008896302
"1468",-0.06577743215
"1469",-0.0048382075
"1470",0.23799426
"1471",-0.04917903435
"1472",0.275807124
"1473",-0.0328551785
"1474",0.0408794227
"1475",0.000801046999999999
"1476",-0.03833407285
"1477",0.2750333955
"1478",0.0945148615
"1479",0.127705404
"1480",0.0783536535
"1481",-0.02130831395
"1482",0.02417612887
"1483",-0.01115655815
"1484",0.104403037
"1485",0.0909588525
"1486",0.11927011615
"1487",0.092276831
"1488",0.0933865635
"1489",0.01333454265
"1490",-0.0331926805
"1491",0.1773847645
"1492",-0.0645427765
"1493",-0.0187280065
"1494",-0.057884481396
"1495",-0.1136065365
"1496",-0.008270961
"1497",0.02728720725
"1498",0.130035713
"1499",0.0850835793
"1500",0.072681377
"1501",0.062943737
"1502",-0.1098601185
"1503",0.1411418105
"1504",0.00931596285
"1505",-0.0647540775
"1506",0.0207091365
"1507",-0.0572365719
"1508",0.0124587385
"1509",0.032517705
"1510",-0.11279390535
"1511",0.33439532095
"1512",0.1166416645
"1513",0.2115253696
"1514",0.1172548215
"1515",0.0999830923
"1516",0.1175844335
"1517",0.0483584015
"1518",0.117373455
"1519",0.10594126875
"1520",0.0493242641
"1521",-0.028397757275
"1522",0.074053246
"1523",0.1543692467
"1524",0.0211688995
"1525",-0.1168300525
"1526",0.213691296
"1527",0.0968482665
"1528",0.0541972915
"1529",-0.057216846
"1530",0.1179032115
"1531",0.0727527244
"1532",0.0566706525
"1533",-0.1827927135
"1534",0.013690316
"1535",0.29228109164
"1536",0.01046754175
"1537",0.02137769265
"1538",0.2655591015
"1539",0.042140769
"1540",0.052845707
"1541",0.177535446
"1542",-0.026601344
"1543",-0.0171343134
"1544",0.0420965475
"1545",-0.03283837905
"1546",0.1749683466
"1547",0.05188621335
"1548",0.0233190065
"1549",-0.0727580135
"1550",0.0074280415
"1551",-0.0416619105
"1552",0.00111290875
"1553",0.11448358365
"1554",-5.06285499999995e-05
"1555",0.14813993955
"1556",0.08099554555
"1557",0.0656546375
"1558",0.1215101355
"1559",-0.038864859
"1560",-0.0554723325
"1561",0.1720079405
"1562",0.1253392794
"1563",0.1448426785
"1564",0.020711002
"1565",0.16743167
"1566",-0.025225213
"1567",0.0701275415
"1568",0.013681334
"1569",0.205364742
"1570",0.1120760016
"1571",-0.03591042013
"1572",-0.1740762595
"1573",0.0148604847
"1574",-0.114350673
"1575",0.039375914
"1576",-0.0169124215
"1577",0.129430669
"1578",-0.049288027
"1579",0.202521457
"1580",0.0781048665
"1581",0.0631036763
"1582",0.211734456385
"1583",0.1384233855
"1584",-0.025144522
"1585",0.362323088285
"1586",0.091022372995
"1587",0.01416302275
"1588",0.0604921904
"1589",0.127552295
"1590",0.07033316895
"1591",-0.01647732305
"1592",0.085909738
"1593",0.1112926995
"1594",0.3576989165
"1595",0.0592573225
"1596",-0.0794378195
"1597",-0.207317022
"1598",-0.03926609725
"1599",-0.1177855066
"1600",-0.098621531
"1601",-0.00171959325
"1602",0.1884604005
"1603",0.1932646185
"1604",-0.019932842
"1605",0.06427179245
"1606",-0.09873730595
"1607",-0.1046989645
"1608",0.177783317
"1609",0.0305498647
"1610",-0.2102082999
"1611",-0.054385485
"1612",0.266151437
"1613",0.116554259
"1614",-0.086466243
"1615",-0.006968098
"1616",0.07978881396
"1617",0.06640096545
"1618",0.041849494
"1619",-0.0384012205
"1620",0.0735692463
"1621",0.33988010435
"1622",0.0408117595
"1623",-0.1114861934
"1624",-0.0542868335
"1625",-0.06455143825
"1626",0.1258385875
"1627",-0.035820317
"1628",0.0099473167
"1629",-0.07865775915
"1630",0.01316695555
"1631",0.1436826261
"1632",-0.08216550545
"1633",0.1141162985
"1634",-0.098926428
"1635",-0.0744468385
"1636",0.08646601285
"1637",0.1908727655
"1638",0.252981565
"1639",-0.0063316207
"1640",0.3419731425
"1641",-0.1302554055
"1642",0.236929435
"1643",0.156428064
"1644",-0.1079844875
"1645",-0.0498114425
"1646",0.307628947
"1647",0.08293716165
"1648",0.2085528375
"1649",0.0746290585
"1650",0.1270492044
"1651",-0.0266957945
"1652",0.0940265925
"1653",0.0627681325
"1654",0.1044432265
"1655",-0.1315942035
"1656",-0.0083096185
"1657",0.05289183195
"1658",0.11589279495
"1659",-0.0428323105
"1660",-0.1535162064
"1661",-0.0842638365
"1662",0.0494937575
"1663",-0.036672711
"1664",0.186732041
"1665",0.290642398
"1666",0.11200502165
"1667",0.0654459965
"1668",0.148757328
"1669",-0.105924809
"1670",0.12694391775
"1671",0.17122596245
"1672",-0.04800174105
"1673",0.114361612
"1674",0.0192185045
"1675",0.180478152
"1676",0.089639585
"1677",0.0666605595
"1678",0.29283507035
"1679",0.029228593
"1680",0.1558130178
"1681",0.275512743
"1682",0.2534618039
"1683",-0.1505075735
"1684",0.0226238542
"1685",-0.0432141975
"1686",0.074694638
"1687",0.0454021285
"1688",0.1199427015
"1689",0.183649686
"1690",0.0318888695
"1691",-0.01347877619
"1692",-0.06574619925
"1693",0.00180041825
"1694",0.00347115795
"1695",0.0715199367
"1696",-0.179257573
"1697",0.01759341205
"1698",0.115720958
"1699",0.2100715135
"1700",0.2330615975
"1701",0.096287264
"1702",0.051930716
"1703",0.15455325855
"1704",0.074659427
"1705",-0.07284137
"1706",0.3047438585
"1707",-0.11729656375
"1708",-0.10198289135
"1709",0.09754179065
"1710",0.17726945605
"1711",0.177928361
"1712",0.00682160939
"1713",0.00726161755
"1714",0.1176225085
"1715",0.645224519
"1716",-0.033125471
"1717",0.10740194
"1718",0.0838536445
"1719",0.088319813
"1720",0.0877801306
"1721",-0.13238809845
"1722",0.0976369375
"1723",0.024354762
"1724",-0.03063307295
"1725",0.042371953
"1726",0.025488842
"1727",-0.07154783025
"1728",0.10912083595
"1729",-0.0573821055
"1730",-0.01071228035
"1731",0.5546015485
"1732",0.2054381925
"1733",-0.019706436
"1734",0.0851976795
"1735",-0.0464463335
"1736",0.114090734
"1737",-0.00277593204
"1738",-0.04735698815
"1739",-0.0124460155
"1740",0.0753050485
"1741",-0.0285667465
"1742",8.55099999999933e-06
"1743",-0.05185168365
"1744",-0.037759697
"1745",0.029379636
"1746",0.0145449465
"1747",0.033595796
"1748",0.01638190065
"1749",0.2513715435
"1750",0.213901477
"1751",-0.0740715022
"1752",0.20441836385
"1753",0.10127345
"1754",0.15481232605
"1755",-0.074304637
"1756",0.0245871505
"1757",-0.112689234
"1758",0.0350840812
"1759",-0.0282688585
"1760",0.069659659
"1761",0.10823875315
"1762",-0.04295106215
"1763",-0.19691144925
"1764",-0.117844017
"1765",0.0734288435
"1766",0.07587582745
"1767",0.2266162665
"1768",0.027702751
"1769",-0.093179952
"1770",-0.043415814
"1771",-0.055046268
"1772",0.044039714
"1773",0.052057990345
"1774",0.0812531771
"1775",-0.01971526505
"1776",-0.064563952135
"1777",-0.05107240165
"1778",-0.00533265235
"1779",0.058885999
"1780",-0.0114473595
"1781",-0.07542503485
"1782",0.0501559225
"1783",-0.0426031565
"1784",0.0191943665
"1785",0.10121431155
"1786",0.06641750565
"1787",0.2119809513
"1788",0.1683179665
"1789",0.084424977
"1790",-0.12900601975
"1791",-0.123131778
"1792",0.226025769
"1793",-0.017881731
"1794",-0.0772960984
"1795",0.02711877345
"1796",0.1522968756
"1797",0.0710575935
"1798",-0.0417362057
"1799",-0.129369298
"1800",0.0451074583
"1801",0.022225985
"1802",-0.0590443277
"1803",0.37622582
"1804",0.22942239423
"1805",0.2333303825
"1806",0.006120953
"1807",0.1041439565
"1808",-0.0765568231
"1809",0.144340498
"1810",-0.02022439645
"1811",0.04620749755
"1812",0.022047446
"1813",0.124538709
"1814",0.135498401
"1815",0.026528841
"1816",-0.0044552628
"1817",0.0143235865
"1818",0.15802115955
"1819",-0.1621480685
"1820",0.1544519535
"1821",0.0055967414
"1822",-0.020804686
"1823",-0.03712617735
"1824",0.010696215
"1825",-0.0313723305
"1826",0.2944871115
"1827",-0.014587874
"1828",-0.05929926615
"1829",0.17922097
"1830",0.1515852165
"1831",-0.04362934325
"1832",0.366643282
"1833",0.1982607745
"1834",-0.15144607885
"1835",0.007788899
"1836",0.462135199
"1837",0.3340027156
"1838",0.11551735725
"1839",0.3072558925
"1840",-0.0720132435
"1841",0.032549748
"1842",-0.12539200187
"1843",0.114841502
"1844",0.165511589
"1845",0.2494446475
"1846",0.2633193465
"1847",-0.1264004325
"1848",-0.0846024848
"1849",-0.0729038415
"1850",0.380239418
"1851",0.1518070435
"1852",0.309233846
"1853",-0.062482707
"1854",-0.00990892115
"1855",0.073072308
"1856",0.1469928805
"1857",0.140328908
"1858",0.0625748933
"1859",-0.07995823875
"1860",0.185813225
"1861",0.203384784
"1862",0.08318801195
"1863",0.585152575
"1864",0.442990288
"1865",-0.0501689455
"1866",0.101081735
"1867",0.024482829165
"1868",0.04932757125
"1869",0.1140317275
"1870",-0.071625462
"1871",0.35472749
"1872",0.2127063215
"1873",0.033641557
"1874",-0.1333106885
"1875",0.3699570545
"1876",0.222863447
"1877",-0.099894342
"1878",-0.003730689
"1879",0.0891618555
"1880",-0.085593375
"1881",-0.08222624
"1882",-0.0963524845
"1883",-0.082644735
"1884",0.500876647
"1885",0.55234061
"1886",-0.021787532
"1887",0.1778095215
"1888",-0.0656290845
"1889",-0.0081163005
"1890",-0.03487106325
"1891",-0.0242087875
"1892",-0.02729100115
"1893",0.1552952435
"1894",0.0082873158
"1895",0.0324495475
"1896",-0.1067258345
"1897",-0.1758359275
"1898",-0.107178595
"1899",0.0496084745
"1900",0.08754034415
"1901",-0.00458821205
"1902",0.09284646
"1903",0.05887525955
"1904",0.20006412085
"1905",0.0132652235
"1906",0.288133639
"1907",0.1078446725
"1908",-0.032400828
"1909",0.253803175
"1910",0.2637882479
"1911",0.164498874
"1912",0.036509889
"1913",-0.21092456
"1914",-0.0999943235
"1915",0.038386060905
"1916",-0.0738841115
"1917",0.4107003115
"1918",0.10402322105
"1919",-0.15121376607
"1920",-0.069955252
"1921",0.1470681625
"1922",0.0200767173
"1923",-0.049977769
"1924",0.1172175299
"1925",-0.0744987905
"1926",-0.0388511435
"1927",0.145085768
"1928",-0.0094344805
"1929",-0.1342763185
"1930",0.150610407535
"1931",-0.0481044249
"1932",-0.00491685705
"1933",0.033632701
"1934",0.15178562109
"1935",-0.01672715665
"1936",-0.0030320474
"1937",-0.028531623
"1938",-0.1328681335
"1939",0.0879632105
"1940",0.0759786795
"1941",-0.0483774565
"1942",0.0440349415
"1943",-0.09202230195
"1944",-0.0219358195
"1945",0.00820678
"1946",0.017556607
"1947",-0.1001450795
"1948",0.0951716705
"1949",-0.1281627045
"1950",0.809942401
"1951",-0.072313612
"1952",0.304663426
"1953",0.2005285055
"1954",-0.0238734193
"1955",0.0948842295
"1956",0.1587998165
"1957",-0.0957021243
"1958",-0.0337541068
"1959",0.51425398885
"1960",-0.0776244475
"1961",-0.0720402365
"1962",0.1754963425
"1963",0.431202918
"1964",-0.055639309995
"1965",0.08191204
"1966",-0.02410708736
"1967",-0.0407804747
"1968",0.13717458215
"1969",0.3083383325
"1970",0.155574125
"1971",0.1653857775
"1972",0.07864948665
"1973",0.194265975
"1974",0.0594849175
"1975",0.062269765
"1976",-0.1057612815
"1977",-0.01670396485
"1978",-0.1634767455
"1979",-0.1601063155
"1980",0.1015053715
"1981",0.276453403
"1982",0.40573049015
"1983",0.96648953
"1984",-0.1871997697
"1985",-0.016004054
"1986",-0.10134316145
"1987",0.066573729
"1988",0.0609493265
"1989",0.1815898511
"1990",0.0727442275
"1991",-0.05265790835
"1992",0.2946678215
"1993",0.17030933345
"1994",0.00238410756
"1995",-0.03168309745
"1996",0.1229547985
"1997",0.13299975365
"1998",-0.0996854235
"1999",0.043308306
"2000",-0.02852769
"2001",0.1592735283
"2002",0.0094208285
"2003",0.101088603
"2004",0.0934744635
"2005",0.055182623045
"2006",0.4413728925
"2007",-0.0270315336
"2008",0.274633267
"2009",0.46378615
"2010",0.110006496
"2011",0.2405500035
"2012",0.18091194
"2013",0.2267224975
"2014",-0.03835263715
"2015",0.207021803
"2016",-0.0523439265
"2017",0.3234574135
"2018",0.2793727225
"2019",-0.0707285451
"2020",0.1098793285
"2021",0.27146507355
"2022",0.0663234775
"2023",0.1148165135
"2024",-0.1291115112
"2025",0.0114988067
"2026",0.30424454
"2027",0.31897224005
"2028",-0.00747247535
"2029",0.10635705965
"2030",-0.0025117055
"2031",0.1831971765
"2032",0.2068275985
"2033",-0.04377285005
"2034",1.32862575
"2035",0.1574370775
"2036",0.0331475793
"2037",0.0607421419
"2038",-0.121989275
"2039",0.1577484535
"2040",0.1579547485
"2041",0.13649240665
"2042",-0.038404499495
"2043",-0.13384311171
"2044",0.070951895
"2045",0.0421279925
"2046",0.249896018
"2047",-0.12078217823
"2048",0.137113126
"2049",-0.04870676
"2050",-0.1728900805
"2051",-0.013374064
"2052",0.06265408845
"2053",-0.076402563
"2054",-0.022885913
"2055",0.1318805601
"2056",-0.1698646945
"2057",0.120338216
"2058",0.3197529815
"2059",-0.03185518242
"2060",0.07668863945
"2061",0.1798576565
"2062",0.305557233
"2063",0.1633708724
"2064",0.021163231
"2065",0.0090536728
"2066",-0.0756100425
"2067",0.288562398
"2068",0.0970301065
"2069",0.13255630315
"2070",0.024393414881
"2071",-0.030934975
"2072",-0.0936075965
"2073",-0.0586685495
"2074",-0.1231080736
"2075",-0.023949761
"2076",0.3040332225
"2077",0.02394706505
"2078",-0.156348367
"2079",-0.0198404235
"2080",0.0322220245
"2081",0.1730307942
"2082",0.0533958223
"2083",0.132687303
"2084",0.16467806885
"2085",0.0951025669
"2086",0.1811576535
"2087",-0.01378753855
"2088",0.0812520556
"2089",0.1501644452
"2090",-0.0331612505
"2091",-0.0394112845
"2092",0.625857745
"2093",0.0404816265
"2094",0.4083978715
"2095",-0.039236803
"2096",0.1768979192
"2097",-0.052648714
"2098",-0.11650797555
"2099",0.412195195
"2100",0.0326995738
"2101",-0.0348449985
"2102",-0.0016533515
"2103",-0.0264918066
"2104",-0.1032726185
"2105",-0.0647015745
"2106",0.2060321205
"2107",-0.109114105
"2108",-0.0596585025
"2109",0.161940011
"2110",0.0667928747
"2111",0.1129495988
"2112",0.31991618745
"2113",0.180505828
"2114",0.0815067575
"2115",-0.157178125
"2116",0.629204183
"2117",0.188654726
"2118",0.129999251895
"2119",0.0214853785
"2120",0.05587427385
"2121",-0.084006648
"2122",-0.222657448
"2123",0.09582717465
"2124",0.2021522185
"2125",0.4980627816725
"2126",0.1711345325
"2127",-0.05114430875
"2128",0.006649937
"2129",-0.12328209
"2130",0.12838780695
"2131",0.0151566305
"2132",0.0052117525
"2133",-0.0071880045
"2134",-0.054513739
"2135",-0.030782499
"2136",0.1619554222
"2137",0.0807790685
"2138",-0.1549545245
"2139",-0.1319627405
"2140",0.1017059475
"2141",-0.0235644125
"2142",0.1029481207
"2143",0.13409163715
"2144",0.1719550455
"2145",0.0315987536
"2146",-0.073161395
"2147",0.22095794765
"2148",0.03078464925
"2149",0.069250158
"2150",-0.08540892775
"2151",-0.0151376235
"2152",0.2563920275
"2153",0.0914329878
"2154",0.558311033
"2155",0.09993288605
"2156",-0.1641639445
"2157",0.171789718
"2158",0.309012811
"2159",0.24917526055
"2160",0.130146197
"2161",0.06162985605
"2162",0.15262259223
"2163",0.4562742957
"2164",0.26298175035
"2165",-0.098169295
"2166",0.0093603271
"2167",0.0545450645
"2168",0.1722838235
"2169",0.2595246585
"2170",-0.06788588895
"2171",0.1055051698
"2172",-0.180275108
"2173",-0.067074431675
"2174",0.0046736405
"2175",0.028540873
"2176",0.0353568795
"2177",0.09827934695
"2178",0.0667220408
"2179",-0.0499127125
"2180",0.24289779165
"2181",-0.08138076175
"2182",-0.0277663315
"2183",0.1860086605
"2184",0.245952301
"2185",0.1991525695
"2186",0.19765199345
"2187",0.07132653
"2188",0.0346158535
"2189",0.385640592
"2190",0.08012777145
"2191",0.0401683155
"2192",-0.11286220742
"2193",0.531419828
"2194",0.0369766525
"2195",-0.044940695
"2196",0.1455321555
"2197",0.3376983625
"2198",-0.081718767
"2199",0.2738158135
"2200",-0.0914618772
"2201",-0.0647988605
"2202",0.003026263
"2203",0.04058127834
"2204",0.07929718
"2205",0.0021453965
"2206",0.007193265
"2207",0.1241492655
"2208",0.1416048362
"2209",0.3230020477
"2210",-0.02700231106
"2211",0.111403676
"2212",0.201970540014
"2213",0.3722096527
"2214",0.069609998
"2215",0.0958515955
"2216",0.0176173646
"2217",0.06913481595
"2218",0.2060588785
"2219",0.73113892495
"2220",-0.0335669445
"2221",-0.085122907
"2222",0.0507206932
"2223",0.009208504
"2224",-0.063943132
"2225",-0.0494776955
"2226",0.051587686
"2227",0.041808291
"2228",0.034546294665
"2229",0.796556755
"2230",0.0404007485
"2231",0.04691505815
"2232",0.055657306
"2233",-0.1176130265
"2234",-0.080587724
"2235",-0.0968335825
"2236",-0.0353638045
"2237",0.146790661
"2238",0.02587112705
"2239",0.556327142
"2240",0.0435238914
"2241",-0.05555406845
"2242",0.1774393219
"2243",0.093484701
"2244",-0.0124025375
"2245",0.0096697645
"2246",0.1908253835
"2247",0.230927735
"2248",0.0325778926
"2249",0.0961792041
"2250",-0.02546321245
"2251",0.9904411
"2252",0.06406714195
"2253",0.05519954205
"2254",0.04493863235
"2255",0.2161748855
"2256",0.1053137825
"2257",-0.07591543225
"2258",-0.016652621
"2259",-0.01548910795
"2260",-0.05235012365
"2261",-0.066043175
"2262",0.0974412725
"2263",0.2861971526
"2264",-0.1753905475
"2265",-0.11473588025
"2266",0.0818335255
"2267",0.0385554185
"2268",0.0514049645
